station_name,demand_count,supply_count,net_demand,supply_demand_ratio,gap_type
E 188 St & Hughes Ave,12,1,11,12.0,轻微缺口
Strong St & University Ave,20,9,11,2.22,轻微缺口
Benham St & Roosevelt Ave,20,10,10,2.0,轻微缺口
Brooklyn Ave & Beverley Rd,26,16,10,1.62,轻微缺口
Amsterdam Ave & W 167 St,476,466,10,1.02,轻微缺口
30 Ave & 96 St,39,29,10,1.34,轻微缺口
Brooklyn Ave & Tilden Ave,28,18,10,1.56,轻微缺口
Sedgwick Ave & Hillman Ave,25,15,10,1.67,轻微缺口
71 St & 37 Ave,81,72,9,1.12,轻微缺口
24 Ave & 92 St,32,23,9,1.39,轻微缺口
E 187 St & 3 Ave,20,11,9,1.82,轻微缺口
Gleane St & Britton Ave,10,1,9,10.0,轻微缺口
Lee Ave & Taylor St,14,5,9,2.8,轻微缺口
Eames Pl & Claflin Ave,10,1,9,10.0,轻微缺口
49 Ave & 108 St,19,10,9,1.9,轻微缺口
Beverley Rd & E 49 St,46,37,9,1.24,轻微缺口
65 St & 2 Ave,53,45,8,1.18,轻微缺口
Ditmars Blvd & 102 St,32,24,8,1.33,轻微缺口
W 238 St & Tibbett Ave,10,2,8,5.0,轻微缺口
46 Ave & Junction Blvd,50,43,7,1.16,轻微缺口
Waldron St & 108 St,24,17,7,1.41,轻微缺口
Sedgwick Ave & W 231 St,28,21,7,1.33,轻微缺口
43 Ave & 111 St,10,3,7,3.33,轻微缺口
W 18 St & 9 Ave,1262,1255,7,1.01,轻微缺口
92 St & Astoria Blvd,38,31,7,1.23,轻微缺口
Adam Clayton Powell Blvd & W 151 St,1183,1177,6,1.01,轻微缺口
E 165 St & Fox St,162,156,6,1.04,轻微缺口
Crotona Ave & Crotona Park N,12,6,6,2.0,轻微缺口
108 St & 39 Ave,46,40,6,1.15,轻微缺口
Corona Ave & 98 St,8,2,6,4.0,轻微缺口
Corona Ave & 111 St,10,4,6,2.5,轻微缺口
99 St & 58 Ave,32,26,6,1.23,轻微缺口
93 St & Roosevelt Ave,47,41,6,1.15,轻微缺口
Case St & 94 St,34,28,6,1.21,轻微缺口
26 Ave & 2 St,5,0,5,极高需求,轻微缺口
53 Ave & 62 St,7,2,5,3.5,轻微缺口
Southern Blvd & Avenue St John,12,7,5,1.71,轻微缺口
55 Ave & 90 St,56,51,5,1.1,轻微缺口
E 34 St & Church Ave,31,27,4,1.15,轻微缺口
92 St & 37 Ave,47,43,4,1.09,轻微缺口
42 Ave & 108 St,21,17,4,1.24,轻微缺口
Pillar W 22 St & 10 Ave,16,12,4,1.33,轻微缺口
Bailey Ave & W 229 St,5,1,4,5.0,轻微缺口
Stanton St & Chrystie St,4087,4083,4,1.0,轻微缺口
Bailey Ave & W 238 St,7,3,4,2.33,轻微缺口
Irwin Ave & W 232 St,22,18,4,1.22,轻微缺口
Essex Light Rail,4,0,4,极高需求,轻微缺口
96 St & Northern Blvd,47,43,4,1.09,轻微缺口
Pillar Ave D & E 3 St,6,3,3,2.0,轻微缺口
42 Pl & Northern Blvd,439,436,3,1.01,轻微缺口
Church Ave & E 45 St,5,2,3,2.5,轻微缺口
46 Rd & 11 St,5,2,3,2.5,轻微缺口
Van Cortlandt Park S & Gouverneur Ave,7,4,3,1.75,轻微缺口
Giles Pl & Fort Independence St,12,9,3,1.33,轻微缺口
St James Ave & 51 Ave,33,30,3,1.1,轻微缺口
36 Ave & 31 St,1696,1694,2,1.0,轻微缺口
Glenwood Ave,2,0,2,极高需求,轻微缺口
Pillar 7 Ave & Central Park S,83,81,2,1.02,轻微缺口
Mama Johnson Field - 4 St & Jackson St,3,1,2,3.0,轻微缺口
Corona Ave & 92 St,9,7,2,1.29,轻微缺口
Astor Place,2,0,2,极高需求,轻微缺口
Pillar Ave A & E 11 St,2,1,1,2.0,轻微缺口
Hamilton Park,3,2,1,1.5,轻微缺口
Park Ave & E 179 St,3,2,1,1.5,轻微缺口
Grant Ave & MLK Dr,1,0,1,极高需求,轻微缺口
Baldwin at Montgomery,2,1,1,2.0,轻微缺口
JC Medical Center,1,0,1,极高需求,轻微缺口
56 Ave & 92 St,13,12,1,1.08,轻微缺口
E 21 St & Church Ave,275,274,1,1.0,轻微缺口
Jersey & 3rd,1,0,1,极高需求,轻微缺口
Ditmars Blvd & 31 Dr,2,1,1,2.0,轻微缺口
Heights Elevator,1,0,1,极高需求,轻微缺口
Park Ave Depot,1,0,1,极高需求,轻微缺口
Lafayette Park,1,0,1,极高需求,轻微缺口
98 St & 41 Ave,20,19,1,1.05,轻微缺口
Woodhaven Blvd & Hoffman Dr,2,1,1,2.0,轻微缺口
Naples Terrace & Godwin Terrace,3,2,1,1.5,轻微缺口
Riverview Park,1,0,1,极高需求,轻微缺口
Crescent Ave & Belmont Ave,1,0,1,极高需求,轻微缺口
Westchester Ave & Jackson Ave,738,737,1,1.0,轻微缺口
Bushwick Ave & Furman Ave,300,299,1,1.0,轻微缺口
Church Sq Park - 5 St & Park Ave,1,0,1,极高需求,轻微缺口
City Hall - Washington St & 1 St,3,2,1,1.5,轻微缺口
City Hall,1,1,0,1.0,轻微过剩
Lenox Ave & W 133 St,1788,1788,0,1.0,轻微过剩
Lab - NYC,3,3,0,1.0,轻微过剩
York St & Marin Blvd,1,1,0,1.0,轻微过剩
Marshall St & 2 St,1,1,0,1.0,轻微过剩
W 218 St & Broadway,304,304,0,1.0,轻微过剩
8 St & Washington St,1,1,0,1.0,轻微过剩
McGinley Square,2,2,0,1.0,轻微过剩
Sedgwick Ave & Hall of Fame Terrace,4,4,0,1.0,轻微过剩
Southwest Park - Jackson St & Observer Hwy,1,1,0,1.0,轻微过剩
Hoboken Ave at Monmouth St,1,1,0,1.0,轻微过剩
60 Ave & Otis Ave,33,33,0,1.0,轻微过剩
Pillar Washington Square E,10,10,0,1.0,轻微过剩
51 Ave & Van Loon St,8,8,0,1.0,轻微过剩
Intervale Ave & Westchester Ave,361,362,-1,1.0,轻微过剩
Pillar Sullivan St & Washington Sq,2,3,-1,0.67,轻微过剩
Bailey Ave & W 234 St,2,3,-1,0.67,轻微过剩
Van Vorst Park,1,2,-1,0.5,轻微过剩
Pillar W 27 St & 7 Ave,1,2,-1,0.5,轻微过剩
Southern Blvd & E 187 St,14,15,-1,0.93,轻微过剩
Caton Ave & St. Pauls Pl,0,1,-1,0.0,轻微过剩
99 St & 50 Ave,11,12,-1,0.92,轻微过剩
12 St & Sinatra Dr N,0,1,-1,0.0,轻微过剩
E 38 St & Church Ave,4,5,-1,0.8,轻微过剩
Davis St & Jackson Ave,4,5,-1,0.8,轻微过剩
Broadway & Van Cortlandt Park S,12,13,-1,0.92,轻微过剩
Warren St,0,1,-1,0.0,轻微过剩
57 Ave & 98 Pl,1,2,-1,0.5,轻微过剩
Kingsbridge Terrace & W 230 St,0,1,-1,0.0,轻微过剩
Oakland Ave,0,1,-1,0.0,轻微过剩
74 St & Woodside Ave,3,4,-1,0.75,轻微过剩
Columbus Dr at Exchange Pl,0,1,-1,0.0,轻微过剩
E 49 St & Church Ave,4,5,-1,0.8,轻微过剩
Dixon Mills,0,1,-1,0.0,轻微过剩
Grand Concourse & E Mount Eden Ave,174,175,-1,0.99,轻微过剩
79 St & Woodside Ave,9,11,-2,0.82,轻微过剩
Nostrand Ave & Myrtle Ave,883,885,-2,1.0,轻微过剩
Van Cortlandt Park S & Dickinson Ave,4,6,-2,0.67,轻微过剩
E 184 St & 3 Ave,22,24,-2,0.92,轻微过剩
Pillar E 16 St & 5 Ave,0,2,-2,0.0,轻微过剩
Grand Concourse & East Mount Eden Ave,556,558,-2,1.0,轻微过剩
Pillar W 41 St & 8 Ave,9,11,-2,0.82,轻微过剩
E 191 St & Bathgate Ave,0,2,-2,0.0,轻微过剩
E 48 St & Tilden Ave,15,17,-2,0.88,轻微过剩
Hoboken Terminal - River St & Hudson Pl,0,2,-2,0.0,轻微过剩
Hoboken Terminal - Hudson St & Hudson Pl,2,4,-2,0.5,轻微过剩
South Waterfront Walkway - Sinatra Dr & 1 St,1,3,-2,0.33,轻微过剩
Willow Ave & 12 St,0,2,-2,0.0,轻微过剩
Pillar Greenwich St & Rector St,0,2,-2,0.0,轻微过剩
Broadway & W 234 St,9,11,-2,0.82,轻微过剩
Prospect Pl & Vanderbilt Ave,4,6,-2,0.67,轻微过剩
Tibbett Ave & W 234 St,1,4,-3,0.25,轻微过剩
E 169 St & Fox St,134,137,-3,0.98,轻微过剩
84 St & Roosevelt Ave,219,222,-3,0.99,轻微过剩
Morris Canal,0,3,-3,0.0,轻微过剩
Isham St & Broadway,498,501,-3,0.99,轻微过剩
Grand St & 14 St,0,3,-3,0.0,轻微过剩
Arthur Ave & E Tremont Ave,26,29,-3,0.9,轻微过剩
47 Ave & 109 St,4,8,-4,0.5,轻微过剩
Claflin Ave & Reservoir Ave,5,9,-4,0.56,轻微过剩
57 St & 37 Ave,82,86,-4,0.95,轻微过剩
Exchange Pl,1,5,-4,0.2,轻微过剩
Grand St,1,5,-4,0.2,轻微过剩
Dwight St & Dikeman St,74,78,-4,0.95,轻微过剩
Corona Ave & 102 St,33,37,-4,0.89,轻微过剩
Bergen Ave & Sip Ave,0,4,-4,0.0,轻微过剩
Corona Ave & 90 St,34,39,-5,0.87,轻微过剩
Newport PATH,5,10,-5,0.5,轻微过剩
111 St & Roosevelt Ave,21,26,-5,0.81,轻微过剩
56 Ave & Junction Blvd,15,20,-5,0.75,轻微过剩
100 St & 37 Ave,11,16,-5,0.69,轻微过剩
University Ave & Macombs Rd,531,536,-5,0.99,轻微过剩
94 St & 57 Ave,77,82,-5,0.94,轻微过剩
Bronx Park S & Bryant Ave,0,5,-5,0.0,轻微过剩
Southern Blvd & Xavier Way,1,7,-6,0.14,轻微过剩
Pacific St & Rochester Ave,151,157,-6,0.96,轻微过剩
Washington St,0,6,-6,0.0,轻微过剩
Marble Hill Ave & W 227 St,6,12,-6,0.5,轻微过剩
Grand St & Elizabeth St,6594,6601,-7,1.0,轻微过剩
Marin Light Rail,2,9,-7,0.22,轻微过剩
Brook Ave & E 138 St,374,381,-7,0.98,轻微过剩
29 St & Skillman Ave,2,9,-7,0.22,轻微过剩
11 St & 44 Rd,2,9,-7,0.22,轻微过剩
12 St & 4 Ave,1331,1339,-8,0.99,轻微过剩
111 St & 53 Ave,3,11,-8,0.27,轻微过剩
Broadway & W 238 St,8,16,-8,0.5,轻微过剩
St Ann's Ave & Bruckner Blvd,100,108,-8,0.93,轻微过剩
W 163 St & Edgecombe Ave,269,277,-8,0.97,轻微过剩
60 Ave & Junction Blvd,1,9,-8,0.11,轻微过剩
Grove St PATH,2,11,-9,0.18,轻微过剩
Eastern Pkwy & Franklin Ave (NE Corner),115,124,-9,0.93,轻微过剩
49 Ave & 27 St,4,13,-9,0.31,轻微过剩
Myrtle Ave & Grove St,240,249,-9,0.96,轻微过剩
Eastern Pkwy & Franklin Ave (SW Corner),15,24,-9,0.62,轻微过剩
Frost St & Debevoise Ave,542,551,-9,0.98,轻微过剩
Pillar E 41 St & Madison Ave (SE Corner),19,28,-9,0.68,轻微过剩
Sedgwick Ave & Hall of Fame Tce,14,24,-10,0.58,轻微过剩
E 153 St & E 157 St,295,305,-10,0.97,轻微过剩
Union St & Nevins St,146,156,-10,0.94,轻微过剩
Park Pl & Thomas S. Boyland St,209,219,-10,0.95,轻微过剩
Walton Ave & E 183 St,251,261,-10,0.96,轻微过剩
Columbus Drive,0,10,-10,0.0,轻微过剩
Bergen St & Mother Gaston Blvd,171,182,-11,0.94,轻微过剩
Boston Rd & E 178 St,35,46,-11,0.76,轻微过剩
Crotona Ave & E Fordham Rd,16,27,-11,0.59,轻微过剩
Washington Ave & Empire Blvd,572,583,-11,0.98,轻微过剩
39 Ave & 99 St,46,57,-11,0.81,轻微过剩
Woodside Ave & Roosevelt Ave,35,47,-12,0.74,轻微过剩
49 St & 31 Ave,1045,1057,-12,0.99,轻微过剩
Paulus Hook,0,12,-12,0.0,轻微过剩
77 St & 24 Ave,76,89,-13,0.85,轻微过剩
Bailey Ave & W 193 St,77,90,-13,0.86,轻微过剩
Greene Av & Myrtle Av,1007,1020,-13,0.99,轻微过剩
Franklin Ave & E 169 St,1214,1227,-13,0.99,轻微过剩
Schenectady Ave & Maple St,199,212,-13,0.94,轻微过剩
Somers St & Broadway,57,71,-14,0.8,轻微过剩
Morgan Bike Mechanics,34,48,-14,0.71,轻微过剩
97 St & 57 Ave,39,54,-15,0.72,轻微过剩
W Mosholu Pkwy S & Sedgwick Ave,220,235,-15,0.94,轻微过剩
Bergen Ave & E 152 St,466,481,-15,0.97,轻微过剩
Bushwick Ave & Stagg St,480,495,-15,0.97,轻微过剩
23 Ave & 83 St,33,49,-16,0.67,轻微过剩
Queens Blvd & Albion Ave,18,34,-16,0.53,轻微过剩
Morton St & West St,83,100,-17,0.83,轻微过剩
Carroll St & Utica Ave,454,471,-17,0.96,轻微过剩
Whitney Ave & Ketcham Pl,13,30,-17,0.43,轻微过剩
58 St & 56 Dr,146,164,-18,0.89,轻微过剩
Jerome Ave & W 193 St,232,251,-19,0.92,轻微过剩
Ft. Hamilton Pkwy & E 5 St,465,484,-19,0.96,轻微过剩
St. Ann's Av & Bruckner Blvd,415,435,-20,0.95,轻微过剩
24 Ave & 87 St,21,41,-20,0.51,轻微过剩
National St & 45 Ave,19,39,-20,0.49,轻微过剩
91 St & 23 Ave,29,49,-20,0.59,轻微过剩
Eastern Pkwy\t& St Marks Ave,16,37,-21,0.43,轻微过剩
E 163 St & Tiffany St,337,358,-21,0.94,轻微过剩
Pier 40 Dock Station,0,21,-21,0.0,轻微过剩
190 Morgan,0,21,-21,0.0,轻微过剩
111 St & 49 Ave,20,42,-22,0.48,轻微过剩
Queens Blvd & Broadway,101,124,-23,0.81,轻微过剩
Stephen St & Seneca Ave,164,187,-23,0.88,轻微过剩
E 11 St & Broadway,12,36,-24,0.33,轻微过剩
Church Ave & Nostrand Ave,170,194,-24,0.88,轻微过剩
Marcy Ave & Lynch St,8,32,-24,0.25,轻微过剩
Randall's Island - Field 10,6,30,-24,0.2,轻微过剩
Greene Ave & Myrtle Ave,199,224,-25,0.89,轻微过剩
Morgan Ave & Maspeth Ave,673,698,-25,0.96,轻微过剩
3 Ave & E Tremont Ave,55,80,-25,0.69,轻微过剩
79 St & Roosevelt Ave,21,48,-27,0.44,轻微过剩
St Johns Pl & Howard Ave,176,203,-27,0.87,轻微过剩
62 St & 4 Ave,64,91,-27,0.7,轻微过剩
St Nicholas Ave & W 126 St,1138,1166,-28,0.98,轻微过剩
Picnic Point,31,59,-28,0.53,轻微过剩
Harborside,2,31,-29,0.06,轻微过剩
10 Ave & W 215 St,131,160,-29,0.82,轻微过剩
Madison Ave & E 82 St,2737,2767,-30,0.99,轻微过剩
Carroll St & Rochester Ave,361,391,-30,0.92,轻微过剩
Grand Concourse & E 164 St,1175,1206,-31,0.97,轻微过剩
99 St & 35 Ave,21,52,-31,0.4,轻微过剩
44 Dr & 21 St,18,49,-31,0.37,轻微过剩
E 72 St & York Ave,13918,13951,-33,1.0,轻微过剩
54 St & 37 Ave,95,128,-33,0.74,轻微过剩
Dyckman St & Staff St,267,300,-33,0.89,轻微过剩
Jerome Ave & W 184 St,96,129,-33,0.74,轻微过剩
Amsterdam Ave & W 189 St,210,243,-33,0.86,轻微过剩
90 St & 51 Ave,34,68,-34,0.5,轻微过剩
E 156 St & Brook Ave,196,230,-34,0.85,轻微过剩
3 Ave & Carroll St,1471,1505,-34,0.98,轻微过剩
Montrose Ave & Bushwick Ave,2499,2533,-34,0.99,轻微过剩
Lorimer St & Broadway,945,980,-35,0.96,轻微过剩
9 Ave & W 204 St,9,44,-35,0.2,轻微过剩
Madison Ave & E 120 St,2234,2269,-35,0.98,轻微过剩
E 161 St & Park Ave,751,787,-36,0.95,轻微过剩
Fulton St & Williams Ave,134,171,-37,0.78,轻微过剩
W 63 St & Broadway,5308,5345,-37,0.99,轻微过剩
Irving Ave & Halsey St,437,474,-37,0.92,轻微过剩
Albany Ave & Winthrop St,133,171,-38,0.78,轻微过剩
Dyckman St & 10 Ave,156,194,-38,0.8,轻微过剩
41 St & 3 Ave,137,176,-39,0.78,轻微过剩
Kosciuszko St & Nostrand Ave,2176,2215,-39,0.98,轻微过剩
Schenectady Ave & Pacific St,207,247,-40,0.84,轻微过剩
Lewis Ave & Fulton St,178,218,-40,0.82,轻微过剩
59 St & 4 Ave,562,602,-40,0.93,轻微过剩
Washington Ave & Park Ave,3812,3854,-42,0.99,轻微过剩
E 34 St & Linden Blvd,79,121,-42,0.65,轻微过剩
114 St & 39 Ave,6,48,-42,0.12,轻微过剩
2 Ave & 37 St,7,49,-42,0.14,轻微过剩
W 135 St & Lenox Terrace Pl,1276,1318,-42,0.97,轻微过剩
Gerard Ave & E 164 St,186,228,-42,0.82,轻微过剩
St Nicholas Ave & W 137 St,1361,1404,-43,0.97,轻微过剩
Vernon Blvd & 41 Rd,317,361,-44,0.88,轻微过剩
Barry St & Tiffany St,241,285,-44,0.85,轻微过剩
Tiebout Ave & E Fordham Rd,41,87,-46,0.47,轻微过剩
Marble Hill Ave & W 225 St,28,74,-46,0.38,轻微过剩
Soissons Landing,196,242,-46,0.81,轻微过剩
W 230 St & Marble Hill Ave,20,67,-47,0.3,轻微过剩
62 St & 43 Ave,267,314,-47,0.85,轻微过剩
St Marks Ave & Thomas S. Boyland St,78,126,-48,0.62,轻微过剩
99 St & 38 Ave,53,101,-48,0.52,轻微过剩
41 Ave & 80 St,27,75,-48,0.36,轻微过剩
Fort Hamilton Pkwy & E 2 St,229,278,-49,0.82,轻微过剩
Brevoort Pl & Bedford Ave,709,759,-50,0.93,轻微过剩
Grove St & Broadway,1545,1596,-51,0.97,严重过剩
Dawson St & Intervale Ave,95,146,-51,0.65,严重过剩
W 204 St & Vermilyea Ave,357,408,-51,0.88,严重过剩
12 Ave & 36 St,323,375,-52,0.86,严重过剩
44 St & 3 Ave,122,175,-53,0.7,严重过剩
Morgan Loading Docks,5,58,-53,0.09,严重过剩
63 St & 5 Ave,65,118,-53,0.55,严重过剩
Flatbush Ave & Ocean Ave,1693,1746,-53,0.97,严重过剩
E 138 St & Willow Ave,197,251,-54,0.78,严重过剩
Fort Hamilton Pkwy & E 5 St,238,292,-54,0.82,严重过剩
50 St & Northern Blvd,253,307,-54,0.82,严重过剩
56 Dr & 59 St,41,96,-55,0.43,严重过剩
34 Ave & 13 St,531,587,-56,0.9,严重过剩
E 189 St & Bathgate Ave,10,67,-57,0.15,严重过剩
E 134 St & Walnut Ave,21,78,-57,0.27,严重过剩
Pier 40 X2,3,61,-58,0.05,严重过剩
Lexington Ave & E 128 St,550,608,-58,0.9,严重过剩
Southern Blvd & E 142 St,66,124,-58,0.53,严重过剩
Decatur Ave & E 197 St,62,121,-59,0.51,严重过剩
Davidson Ave & W Burnside Ave,455,514,-59,0.89,严重过剩
Wallabout St & Kent Ave,26,85,-59,0.31,严重过剩
Ralph Ave & Fulton St,453,514,-61,0.88,严重过剩
Ditmars Blvd & 94 St,48,109,-61,0.44,严重过剩
Morris Ave & E 153 St,576,637,-61,0.9,严重过剩
Broadway & Moylan Pl,1561,1622,-61,0.96,严重过剩
Vernon Blvd & Queens Plaza S,152,213,-61,0.71,严重过剩
Page Pl & Grand Ave,170,232,-62,0.73,严重过剩
57 Rd & 58 St,32,95,-63,0.34,严重过剩
Boston Rd & West Farms Rd,61,124,-63,0.49,严重过剩
Prospect Ave & Greenwood Ave,456,519,-63,0.88,严重过剩
Clay Ave & Claremont Pkwy,412,477,-65,0.86,严重过剩
E 72 St & Park Ave,4552,4617,-65,0.99,严重过剩
103 St & 41 Ave,17,85,-68,0.2,严重过剩
E 156 & Brook Ave,552,620,-68,0.89,严重过剩
21 St & 38 Ave,280,349,-69,0.8,严重过剩
Eastern Pkwy & Brooklyn Ave,931,1001,-70,0.93,严重过剩
Myrtle Ave & Fleet Pl,2685,2757,-72,0.97,严重过剩
Myrtle Ave & Linden St,224,296,-72,0.76,严重过剩
4 Ave & 17 St,910,982,-72,0.93,严重过剩
10 Ave & W 202 St,73,145,-72,0.5,严重过剩
21 St & 36 Ave,730,806,-76,0.91,严重过剩
Rutland Rd & Brooklyn Ave,28,105,-77,0.27,严重过剩
20 Ave & 31 St,85,163,-78,0.52,严重过剩
E 128 St & 3 Ave,153,231,-78,0.66,严重过剩
W 17 St & 7 Ave,4151,4229,-78,0.98,严重过剩
3 Ave & E 189 St,41,120,-79,0.34,严重过剩
9 Ave & W 219 St,10,92,-82,0.11,严重过剩
10 Ave & W 204 St,63,145,-82,0.43,严重过剩
4 Ave & 9 St,523,605,-82,0.86,严重过剩
Albemarle Rd & McDonald Ave,514,596,-82,0.86,严重过剩
3 Ave & 14 St,984,1066,-82,0.92,严重过剩
3 Ave & E 163 St,551,635,-84,0.87,严重过剩
River Ave & E 153 St,218,303,-85,0.72,严重过剩
S 2 St & Kent Ave,2129,2214,-85,0.96,严重过剩
Clay Ave & E 173 St,351,440,-89,0.8,严重过剩
65 St & Broadway,168,257,-89,0.65,严重过剩
2 Ave & 44 St,93,183,-90,0.51,严重过剩
104 St & 38 Ave,63,154,-91,0.41,严重过剩
34 St & 5 Ave,231,323,-92,0.72,严重过剩
47 St & 3 Ave,117,209,-92,0.56,严重过剩
West Farms Rd & Boone Ave,83,177,-94,0.47,严重过剩
Elmhurst Ave & Roosevelt Ave,131,226,-95,0.58,严重过剩
2 Ave & 43 St,62,157,-95,0.39,严重过剩
Division St & Bowery,4784,4882,-98,0.98,严重过剩
Broadway & W 56 St,10952,11050,-98,0.99,严重过剩
Faile St & Garrison Ave,40,141,-101,0.28,严重过剩
38 St & Northern Blvd,589,692,-103,0.85,严重过剩
Gramercy Park N & Gramercy Park E,5933,6039,-106,0.98,严重过剩
Roosevelt Ave & 104 St,44,150,-106,0.29,严重过剩
Yankee Ferry Terminal,84,190,-106,0.44,严重过剩
37 Ave & 35 St,946,1054,-108,0.9,严重过剩
Prospect Ave & E 167 St,440,548,-108,0.8,严重过剩
Boston Rd & E 167 St,949,1058,-109,0.9,严重过剩
Columbia St & Lorraine St,174,284,-110,0.61,严重过剩
Woodside Ave & 60 St,285,397,-112,0.72,严重过剩
Schermerhorn St & Hoyt St,5368,5480,-112,0.98,严重过剩
Wyckoff Ave & Cooper Ave,44,156,-112,0.28,严重过剩
Leonard St & Nassau Ave,2818,2931,-113,0.96,严重过剩
Carroll St & Washington Ave,1134,1247,-113,0.91,严重过剩
Brook Ave & E 148 St,320,433,-113,0.74,严重过剩
Morningside Ave & W 123 St,2342,2456,-114,0.95,严重过剩
Southpoint Park,135,249,-114,0.54,严重过剩
2 Ave & E 125 St,1811,1926,-115,0.94,严重过剩
Metropolitan Ave & 65 Ln,193,308,-115,0.63,严重过剩
55 Dr & Maurice Ave,97,213,-116,0.46,严重过剩
E 160 St & Tinton Ave,402,518,-116,0.78,严重过剩
Warren St & Roosevelt Ave,121,237,-116,0.51,严重过剩
Jerome Ave & W 195 St,353,471,-118,0.75,严重过剩
Henry St & Bay St,253,372,-119,0.68,严重过剩
Brooklyn Bridge Park - Pier 2,920,1041,-121,0.88,严重过剩
Washington Ave & E 174 St,138,263,-125,0.52,严重过剩
W 204 St & Nagle Ave,229,354,-125,0.65,严重过剩
St Marks Pl & 4 Ave,1797,1922,-125,0.93,严重过剩
Lafayette Ave & Hunts Point Ave,346,472,-126,0.73,严重过剩
Fulton Ave & St. Paul's Pl,673,800,-127,0.84,严重过剩
E 157 St & River Ave,276,403,-127,0.68,严重过剩
Broadway & W 58 St,14893,15022,-129,0.99,严重过剩
Lefferts Pl & Franklin Ave,2164,2294,-130,0.94,严重过剩
Dwight St & Van Dyke St,466,596,-130,0.78,严重过剩
55 St & Northern Blvd,371,504,-133,0.74,严重过剩
E 171 St & 3 Ave,498,632,-134,0.79,严重过剩
Lincoln Ave & E 138 St,1153,1288,-135,0.9,严重过剩
W 133 St & 12 Ave,490,626,-136,0.78,严重过剩
Central Ave & Flushing Ave,489,625,-136,0.78,严重过剩
Irving Ave & Palmetto St,603,739,-136,0.82,严重过剩
Concourse Village West & E 156 St,846,983,-137,0.86,严重过剩
Willoughby St & Ashland Pl,1025,1163,-138,0.88,严重过剩
7 Ave & 62 St,142,281,-139,0.51,严重过剩
Richards St & Delavan St,783,922,-139,0.85,严重过剩
Irving Ave & Jefferson St,888,1027,-139,0.86,严重过剩
N Portland Ave & Flushing Ave,112,252,-140,0.44,严重过剩
Bushwick Ave & McKibbin St,646,787,-141,0.82,严重过剩
Van Sinderen Ave & Atlantic Ave,90,233,-143,0.39,严重过剩
Washington Ave & E 167 St,790,934,-144,0.85,严重过剩
Bedford Park Blvd & Paul Ave,178,323,-145,0.55,严重过剩
5 St & 51 Ave,1167,1314,-147,0.89,严重过剩
E 150 St & Gerard Ave,189,337,-148,0.56,严重过剩
E 94 St & Madison Ave,1432,1584,-152,0.9,严重过剩
Goulden Ave & Bedford Park Blvd,9,165,-156,0.05,严重过剩
Church Ave & McDonald Ave,308,466,-158,0.66,严重过剩
Bulova Ave & Brooklyn Queens Expressway W,776,934,-158,0.83,严重过剩
10 Ave & W 207 St,276,434,-158,0.64,严重过剩
Bainbridge Ave & E 193 St,163,328,-165,0.5,严重过剩
Cauldwell Ave & E 161 St,515,681,-166,0.76,严重过剩
Vernon Blvd & 10 St,506,674,-168,0.75,严重过剩
Knickerbocker Ave & Thames St,702,870,-168,0.81,严重过剩
Walton Ave & E 153 St,278,447,-169,0.62,严重过剩
49 St & 25 Ave,442,612,-170,0.72,严重过剩
52 St & 1 Ave,33,203,-170,0.16,严重过剩
Hudson St & Reade St,4671,4842,-171,0.96,严重过剩
Morningside Dr & Amsterdam Ave,1116,1289,-173,0.87,严重过剩
Metropolitan Ave & Flushing Ave,301,475,-174,0.63,严重过剩
E 55 St & 2 Ave,8222,8397,-175,0.98,严重过剩
31 St & Broadway,3339,3514,-175,0.95,严重过剩
W 225 St & Exterior St,492,670,-178,0.73,严重过剩
W 41 St & 8 Ave,8491,8670,-179,0.98,严重过剩
Amsterdam Ave & W 131 St,932,1112,-180,0.84,严重过剩
Broadway & W 165 St,412,592,-180,0.7,严重过剩
E 41 St & Madison Ave (SW corner),502,684,-182,0.73,严重过剩
67 Ave & Fresh Pond Rd,365,550,-185,0.66,严重过剩
E 138 St & Grand Concourse,254,441,-187,0.58,严重过剩
Paul Ave & Mosholu Pkwy,186,376,-190,0.49,严重过剩
48 St & 2 Ave,66,258,-192,0.26,严重过剩
Jerome Ave & W Fordham Rd,477,669,-192,0.71,严重过剩
2 Av & 37 St,32,225,-193,0.14,严重过剩
Broadway & 49 St,537,731,-194,0.73,严重过剩
Fulton Ave & St Paul's Pl,261,456,-195,0.57,严重过剩
White St & Johnson Ave,201,397,-196,0.51,严重过剩
E 174 St & Longfellow Ave,443,639,-196,0.69,严重过剩
Skillman Ave & Honeywell St,298,495,-197,0.6,严重过剩
Kenmare St & Elizabeth St,3021,3219,-198,0.94,严重过剩
Grand Concourse & E 161 St,1177,1375,-198,0.86,严重过剩
Greenpoint Ave & West St,1820,2019,-199,0.9,严重过剩
Myrtle Ave & Marcy Ave,1770,1971,-201,0.9,严重过剩
New York Ave & Hawthorne St,275,476,-201,0.58,严重过剩
Fulton Ave & E 172 St,442,647,-205,0.68,严重过剩
E 138 St & Park Ave,803,1009,-206,0.8,严重过剩
Pioneer St & Van Brunt St,1026,1232,-206,0.83,严重过剩
Riverside Dr & Broadway,475,683,-208,0.7,严重过剩
Flatbush Ave & Lincoln Rd,1244,1454,-210,0.86,严重过剩
E 147 St & Bergen Ave,473,684,-211,0.69,严重过剩
Court St & State St,4097,4309,-212,0.95,严重过剩
